user_id,signup_date,country,gender,age,subscription_tier,subscription_price
2874,2023-10-12T00:00:00.000000,Germany,Male,46,Basic,2.99
2875,2023-02-19T00:00:00.000000,France,Female,43,Basic,2.99
2876,2023-10-21T00:00:00.000000,France,Female,41,Free,0.0
2877,2023-07-20T00:00:00.000000,Netherlands,Male,29,Free,0.0
2878,2023-02-23T00:00:00.000000,Netherlands,Female,23,Free,0.0
2879,2023-10-26T00:00:00.000000,Netherlands,Female,43,Free,0.0
2880,2023-03-16T00:00:00.000000,Germany,Female,49,Premium,5.99
2881,2023-07-15T00:00:00.000000,Spain,Female,35,Free,0.0
2882,2023-10-05T00:00:00.000000,Germany,Female,26,Free,0.0
2883,2023-03-01T00:00:00.000000,Austria,Male,38,Basic,2.99
2884,2023-08-03T00:00:00.000000,France,Male,36,Free,0.0
2885,2023-05-26T00:00:00.000000,Spain,Male,26,Free,0.0
2886,2023-08-12T00:00:00.000000,Netherlands,Female,39,Free,0.0
2887,2023-08-16T00:00:00.000000,Netherlands,Female,40,Free,0.0
2888,2023-01-18T00:00:00.000000,Netherlands,Female,32,Free,0.0
2889,2023-10-05T00:00:00.000000,Germany,Female,36,Basic,2.99
2890,2023-09-06T00:00:00.000000,Netherlands,Female,49,Basic,2.99
2891,2023-03-08T00:00:00.000000,France,Male,38,Free,0.0
2892,2023-05-31T00:00:00.000000,Germany,Female,37,Free,0.0
2893,2023-07-05T00:00:00.000000,France,Female,18,Free,0.0
2894,2023-12-21T00:00:00.000000,Germany,Female,42,Free,0.0
2895,2023-03-06T00:00:00.000000,France,Female,37,Free,0.0
2896,2023-02-26T00:00:00.000000,Spain,Female,31,Basic,2.99
2897,2023-07-08T00:00:00.000000,Austria,Female,37,Free,0.0
2898,2023-01-08T00:00:00.000000,France,Female,33,Premium,5.99
2899,2023-02-03T00:00:00.000000,France,Male,25,Free,0.0
2900,2023-11-09T00:00:00.000000,Austria,Female,37,Premium,5.99
2901,2023-01-25T00:00:00.000000,Spain,Female,35,Free,0.0
2902,2023-06-06T00:00:00.000000,France,Female,28,Free,0.0
2903,2023-06-04T00:00:00.000000,Netherlands,Male,28,Free,0.0
2904,2023-04-21T00:00:00.000000,Austria,Female,34,Premium,5.99
2905,2023-11-14T00:00:00.000000,Netherlands,Female,32,Free,0.0
2906,2023-04-19T00:00:00.000000,Netherlands,Male,47,Free,0.0
2907,2023-01-18T00:00:00.000000,Austria,Male,34,Premium,5.99
2908,2023-01-02T00:00:00.000000,Netherlands,Female,24,Premium,5.99
2909,2023-03-14T00:00:00.000000,Germany,Female,33,Free,0.0
2910,2023-01-24T00:00:00.000000,Germany,Male,23,Free,0.0
2911,2023-07-06T00:00:00.000000,Spain,Female,36,Premium,5.99
2912,2023-09-11T00:00:00.000000,Austria,Female,39,Free,0.0
2913,2023-01-27T00:00:00.000000,Netherlands,Female,31,Free,0.0
2914,2023-02-19T00:00:00.000000,Austria,Male,28,Premium,5.99
2915,2023-04-13T00:00:00.000000,Netherlands,Female,22,Free,0.0
2916,2023-04-17T00:00:00.000000,Austria,Female,27,Free,0.0
2917,2023-11-24T00:00:00.000000,Netherlands,Male,41,Premium,5.99
2918,2023-09-14T00:00:00.000000,France,Non-Binary,25,Free,0.0
2919,2023-01-25T00:00:00.000000,Spain,Female,43,Free,0.0
2920,2023-02-01T00:00:00.000000,France,Male,50,Basic,2.99
2921,2023-12-07T00:00:00.000000,Austria,Male,38,Free,0.0
2922,2023-07-12T00:00:00.000000,France,Male,32,Free,0.0
2923,2023-11-24T00:00:00.000000,Spain,Female,40,Free,0.0
2924,2023-08-20T00:00:00.000000,Germany,Female,54,Basic,2.99
2925,2023-03-05T00:00:00.000000,Spain,Female,39,Free,0.0
2926,2023-10-01T00:00:00.000000,Austria,Male,26,Basic,2.99
2927,2023-01-24T00:00:00.000000,Germany,Male,33,Free,0.0
2928,2023-08-05T00:00:00.000000,France,Male,31,Free,0.0
2929,2023-12-10T00:00:00.000000,France,Female,24,Free,0.0
2930,2023-11-22T00:00:00.000000,France,Female,45,Premium,5.99
2931,2023-07-02T00:00:00.000000,Netherlands,Male,48,Basic,2.99
2932,2023-03-24T00:00:00.000000,Spain,Female,51,Basic,2.99
2933,2023-02-07T00:00:00.000000,Austria,Male,27,Free,0.0
2934,2023-12-09T00:00:00.000000,France,Female,40,Free,0.0
2935,2023-04-07T00:00:00.000000,Spain,Male,24,Free,0.0
2936,2023-02-16T00:00:00.000000,Austria,Male,38,Free,0.0
2937,2023-06-05T00:00:00.000000,France,Male,24,Free,0.0
2938,2023-06-25T00:00:00.000000,Austria,Male,27,Free,0.0
2939,2023-01-25T00:00:00.000000,Netherlands,Female,29,Free,0.0
2940,2023-04-23T00:00:00.000000,Germany,Male,35,Basic,2.99
2941,2023-05-06T00:00:00.000000,France,Female,31,Free,0.0
2942,2023-10-09T00:00:00.000000,Spain,Male,31,Premium,5.99
2943,2023-12-21T00:00:00.000000,Netherlands,Female,29,Free,0.0
2944,2023-05-18T00:00:00.000000,Germany,Female,44,Basic,2.99
2945,2023-01-14T00:00:00.000000,Spain,Male,24,Free,0.0
2946,2023-02-13T00:00:00.000000,Germany,Female,28,Premium,5.99
2947,2023-03-01T00:00:00.000000,Germany,Male,25,Free,0.0
2948,2023-11-22T00:00:00.000000,Spain,Female,33,Free,0.0
2949,2023-03-16T00:00:00.000000,Austria,Female,45,Basic,2.99
2950,2023-07-19T00:00:00.000000,France,Female,45,Premium,5.99
2951,2023-08-14T00:00:00.000000,Netherlands,Female,36,Free,0.0
2952,2023-07-13T00:00:00.000000,Austria,Male,23,Free,0.0
2953,2023-06-13T00:00:00.000000,Germany,Female,58,Premium,5.99
2954,2023-10-05T00:00:00.000000,Germany,Female,25,Basic,2.99
2955,2023-09-02T00:00:00.000000,France,Male,27,Basic,2.99
2956,2023-09-08T00:00:00.000000,France,Male,21,Free,0.0
2957,2023-08-16T00:00:00.000000,France,Male,43,Basic,2.99
2958,2023-02-01T00:00:00.000000,Austria,Female,34,Premium,5.99
2959,2023-12-09T00:00:00.000000,France,Male,29,Free,0.0
2960,2023-07-17T00:00:00.000000,Netherlands,Non-Binary,43,Free,0.0
2961,2023-10-20T00:00:00.000000,Netherlands,Female,25,Premium,5.99
2962,2023-07-14T00:00:00.000000,Spain,Male,38,Premium,5.99
2963,2023-05-29T00:00:00.000000,Spain,Male,30,Free,0.0
2964,2023-04-07T00:00:00.000000,Spain,Male,41,Free,0.0
2965,2023-01-26T00:00:00.000000,Germany,Female,40,Free,0.0
2966,2023-12-17T00:00:00.000000,Netherlands,Female,23,Free,0.0
2967,2023-06-15T00:00:00.000000,Germany,Male,40,Free,0.0
2968,2023-09-04T00:00:00.000000,Germany,Female,43,Free,0.0
2969,2023-09-18T00:00:00.000000,France,Male,25,Free,0.0
2970,2023-09-10T00:00:00.000000,Austria,Female,30,Free,0.0
2971,2023-09-06T00:00:00.000000,Spain,Female,50,Premium,5.99
2972,2023-01-29T00:00:00.000000,Netherlands,Female,19,Free,0.0
2973,2023-01-08T00:00:00.000000,Germany,Female,33,Basic,2.99
2974,2023-09-23T00:00:00.000000,Austria,Female,41,Basic,2.99
2975,2023-05-31T00:00:00.000000,Spain,Male,20,Basic,2.99
2976,2023-05-15T00:00:00.000000,Germany,Non-Binary,37,Free,0.0
2977,2023-05-16T00:00:00.000000,Austria,Female,21,Premium,5.99
2978,2023-01-30T00:00:00.000000,Spain,Male,34,Free,0.0
2979,2023-06-29T00:00:00.000000,Spain,Male,29,Free,0.0
2980,2023-07-04T00:00:00.000000,Austria,Female,45,Free,0.0
2981,2023-02-15T00:00:00.000000,France,Non-Binary,34,Free,0.0
2982,2023-10-13T00:00:00.000000,Spain,Male,41,Free,0.0
2983,2023-06-24T00:00:00.000000,Netherlands,Male,32,Premium,5.99
2984,2023-02-26T00:00:00.000000,Spain,Female,42,Basic,2.99
2985,2023-03-13T00:00:00.000000,Spain,Male,50,Free,0.0
2986,2023-02-02T00:00:00.000000,Germany,Female,35,Free,0.0
2987,2023-06-20T00:00:00.000000,Spain,Male,24,Premium,5.99
2988,2023-02-24T00:00:00.000000,Austria,Male,35,Free,0.0
2989,2023-04-19T00:00:00.000000,Netherlands,Female,32,Free,0.0
2990,2023-05-29T00:00:00.000000,Austria,Non-Binary,26,Free,0.0
2991,2023-08-18T00:00:00.000000,Netherlands,Male,34,Premium,5.99
2992,2023-12-23T00:00:00.000000,France,Male,30,Free,0.0
2993,2023-12-26T00:00:00.000000,Spain,Female,30,Free,0.0
2994,2023-01-22T00:00:00.000000,Spain,Female,43,Premium,5.99
2995,2023-05-31T00:00:00.000000,Netherlands,Female,43,Free,0.0
2996,2023-11-08T00:00:00.000000,Spain,Male,23,Basic,2.99
2997,2023-03-11T00:00:00.000000,Germany,Male,33,Basic,2.99
2998,2023-07-14T00:00:00.000000,Germany,Male,26,Free,0.0
2999,2023-05-25T00:00:00.000000,Austria,Female,39,Free,0.0
3000,2023-12-25T00:00:00.000000,Germany,Male,35,Free,0.0
3001,2023-02-04T00:00:00.000000,Netherlands,Male,39,Free,0.0
3002,2023-04-08T00:00:00.000000,Austria,Male,40,Basic,2.99
3003,2023-06-25T00:00:00.000000,Spain,Male,32,Free,0.0
3004,2023-11-24T00:00:00.000000,Netherlands,Male,36,Free,0.0
3005,2023-09-11T00:00:00.000000,France,Female,37,Free,0.0
3006,2023-07-19T00:00:00.000000,Germany,Male,37,Free,0.0
3007,2023-02-23T00:00:00.000000,Spain,Male,30,Free,0.0
3008,2023-01-21T00:00:00.000000,France,Male,34,Premium,5.99
3009,2023-07-06T00:00:00.000000,Austria,Female,48,Free,0.0
3010,2023-11-20T00:00:00.000000,Spain,Female,27,Free,0.0
3011,2023-09-13T00:00:00.000000,Austria,Male,30,Free,0.0
3012,2023-09-19T00:00:00.000000,Germany,Female,27,Free,0.0
3013,2023-03-20T00:00:00.000000,Spain,Female,52,Premium,5.99
3014,2023-09-19T00:00:00.000000,Netherlands,Female,43,Free,0.0
3015,2023-08-25T00:00:00.000000,Netherlands,Male,51,Free,0.0
3016,2023-07-25T00:00:00.000000,Netherlands,Female,40,Free,0.0
3017,2023-03-12T00:00:00.000000,Austria,Male,36,Basic,2.99
3018,2023-05-30T00:00:00.000000,Austria,Female,41,Premium,5.99
3019,2023-04-20T00:00:00.000000,Austria,Male,28,Free,0.0
3020,2023-12-29T00:00:00.000000,Spain,Male,42,Premium,5.99
3021,2023-01-29T00:00:00.000000,Austria,Female,33,Free,0.0
3022,2023-08-21T00:00:00.000000,Austria,Male,46,Basic,2.99
3023,2023-07-12T00:00:00.000000,France,Female,24,Premium,5.99
3024,2023-07-09T00:00:00.000000,Germany,Female,29,Free,0.0
3025,2023-12-17T00:00:00.000000,Germany,Female,52,Basic,2.99
3026,2023-05-10T00:00:00.000000,Spain,Female,63,Free,0.0
3027,2023-03-17T00:00:00.000000,Austria,Male,38,Free,0.0
3028,2023-09-26T00:00:00.000000,France,Female,59,Basic,2.99
3029,2023-09-14T00:00:00.000000,Spain,Male,32,Premium,5.99
3030,2023-03-08T00:00:00.000000,France,Female,40,Premium,5.99
3031,2023-08-28T00:00:00.000000,Netherlands,Female,39,Basic,2.99
3032,2023-12-29T00:00:00.000000,Austria,Female,25,Free,0.0
3033,2023-09-20T00:00:00.000000,France,Female,52,Premium,5.99
3034,2023-07-19T00:00:00.000000,France,Male,25,Free,0.0
3035,2023-12-18T00:00:00.000000,Germany,Male,46,Free,0.0
3036,2023-11-27T00:00:00.000000,Austria,Female,42,Basic,2.99
3037,2023-02-01T00:00:00.000000,Netherlands,Male,20,Basic,2.99
3038,2023-04-29T00:00:00.000000,France,Female,32,Free,0.0
3039,2023-09-19T00:00:00.000000,Spain,Female,36,Free,0.0
3040,2023-04-07T00:00:00.000000,France,Male,35,Free,0.0
3041,2023-01-28T00:00:00.000000,Spain,Male,29,Basic,2.99
3042,2023-11-26T00:00:00.000000,France,Female,36,Free,0.0
3043,2023-11-16T00:00:00.000000,France,Male,22,Free,0.0
3044,2023-09-12T00:00:00.000000,France,Male,45,Free,0.0
3045,2023-07-21T00:00:00.000000,Germany,Male,23,Free,0.0
3046,2023-02-27T00:00:00.000000,Spain,Male,46,Free,0.0
3047,2023-08-09T00:00:00.000000,France,Male,36,Free,0.0
3048,2023-07-19T00:00:00.000000,Germany,Male,30,Free,0.0
3049,2023-07-07T00:00:00.000000,Austria,Male,42,Free,0.0
3050,2023-03-30T00:00:00.000000,Germany,Male,22,Free,0.0
3051,2023-03-24T00:00:00.000000,Germany,Male,26,Basic,2.99
3052,2023-09-04T00:00:00.000000,Austria,Female,36,Basic,2.99
3053,2023-09-16T00:00:00.000000,France,Male,31,Free,0.0
3054,2023-02-22T00:00:00.000000,Austria,Male,39,Basic,2.99
3055,2023-04-19T00:00:00.000000,Netherlands,Female,45,Basic,2.99
3056,2023-12-25T00:00:00.000000,Netherlands,Female,29,Free,0.0
3057,2023-04-06T00:00:00.000000,Austria,Female,42,Free,0.0
3058,2023-01-28T00:00:00.000000,Netherlands,Male,45,Free,0.0
3059,2023-01-05T00:00:00.000000,Austria,Male,44,Free,0.0
3060,2023-09-03T00:00:00.000000,France,Male,37,Free,0.0
3061,2023-11-03T00:00:00.000000,Netherlands,Male,29,Free,0.0
3062,2023-11-24T00:00:00.000000,Netherlands,Male,27,Free,0.0
3063,2023-06-05T00:00:00.000000,Austria,Female,25,Free,0.0
3064,2023-10-24T00:00:00.000000,Spain,Female,26,Premium,5.99
3065,2023-04-18T00:00:00.000000,Netherlands,Female,36,Premium,5.99
3066,2023-03-15T00:00:00.000000,Spain,Male,27,Premium,5.99
3067,2023-07-04T00:00:00.000000,Netherlands,Female,49,Free,0.0
3068,2023-06-06T00:00:00.000000,Germany,Female,45,Free,0.0
3069,2023-09-01T00:00:00.000000,Netherlands,Male,34,Free,0.0
3070,2023-12-22T00:00:00.000000,Spain,Female,44,Free,0.0
3071,2023-01-01T00:00:00.000000,Germany,Male,25,Basic,2.99
3072,2023-12-01T00:00:00.000000,Germany,Female,22,Basic,2.99
3073,2023-01-13T00:00:00.000000,France,Male,35,Free,0.0
3074,2023-03-31T00:00:00.000000,France,Male,31,Free,0.0
3075,2023-12-06T00:00:00.000000,Austria,Female,33,Basic,2.99
3076,2023-02-26T00:00:00.000000,Netherlands,Female,23,Free,0.0
3077,2023-04-15T00:00:00.000000,Netherlands,Male,25,Free,0.0
3078,2023-03-05T00:00:00.000000,Spain,Male,31,Free,0.0
3079,2023-06-19T00:00:00.000000,Spain,Male,33,Free,0.0
3080,2023-08-21T00:00:00.000000,Spain,Female,40,Basic,2.99
3081,2023-08-27T00:00:00.000000,Austria,Male,36,Premium,5.99
3082,2023-01-23T00:00:00.000000,Netherlands,Male,40,Basic,2.99
3083,2023-10-03T00:00:00.000000,France,Female,30,Basic,2.99
3084,2023-03-08T00:00:00.000000,Germany,Male,31,Free,0.0
3085,2023-03-01T00:00:00.000000,Germany,Female,55,Free,0.0
3086,2023-06-05T00:00:00.000000,Spain,Female,49,Free,0.0
3087,2023-11-12T00:00:00.000000,Austria,Male,33,Free,0.0
3088,2023-10-03T00:00:00.000000,Austria,Male,57,Free,0.0
3089,2023-06-29T00:00:00.000000,Germany,Female,28,Premium,5.99
3090,2023-04-26T00:00:00.000000,Spain,Female,32,Basic,2.99
3091,2023-06-18T00:00:00.000000,Austria,Female,54,Free,0.0
3092,2023-12-04T00:00:00.000000,Spain,Female,23,Free,0.0
3093,2023-10-26T00:00:00.000000,Spain,Male,40,Free,0.0
3094,2023-10-18T00:00:00.000000,France,Female,39,Basic,2.99
3095,2023-02-21T00:00:00.000000,Austria,Male,23,Free,0.0
3096,2023-03-31T00:00:00.000000,Austria,Female,31,Free,0.0
3097,2023-01-02T00:00:00.000000,Netherlands,Female,32,Basic,2.99
3098,2023-02-08T00:00:00.000000,Netherlands,Female,27,Basic,2.99
3099,2023-05-05T00:00:00.000000,France,Female,31,Free,0.0
3100,2023-06-11T00:00:00.000000,Austria,Female,37,Basic,2.99
3101,2023-09-27T00:00:00.000000,Germany,Male,44,Premium,5.99
3102,2023-09-11T00:00:00.000000,France,Male,59,Free,0.0
3103,2023-06-23T00:00:00.000000,France,Female,28,Free,0.0
3104,2023-07-13T00:00:00.000000,Spain,Male,26,Free,0.0
3105,2023-02-22T00:00:00.000000,France,Male,30,Basic,2.99
3106,2023-09-01T00:00:00.000000,Austria,Male,46,Basic,2.99
3107,2023-01-29T00:00:00.000000,Netherlands,Male,61,Free,0.0
3108,2023-11-29T00:00:00.000000,Spain,Female,36,Free,0.0
3109,2023-08-06T00:00:00.000000,Germany,Male,50,Free,0.0
3110,2023-01-13T00:00:00.000000,France,Male,36,Free,0.0
3111,2023-05-13T00:00:00.000000,Spain,Female,20,Free,0.0
3112,2023-09-10T00:00:00.000000,Netherlands,Female,28,Basic,2.99
3113,2023-03-21T00:00:00.000000,Netherlands,Female,24,Basic,2.99
3114,2023-05-28T00:00:00.000000,Netherlands,Female,32,Premium,5.99
3115,2023-07-28T00:00:00.000000,Austria,Female,34,Basic,2.99
3116,2023-01-20T00:00:00.000000,France,Male,50,Premium,5.99
3117,2023-07-31T00:00:00.000000,France,Male,41,Basic,2.99
3118,2023-01-22T00:00:00.000000,France,Male,24,Premium,5.99
3119,2023-03-16T00:00:00.000000,Spain,Male,25,Free,0.0
3120,2023-04-28T00:00:00.000000,France,Male,35,Free,0.0
3121,2023-12-19T00:00:00.000000,Spain,Male,34,Basic,2.99
3122,2023-06-13T00:00:00.000000,Austria,Male,43,Free,0.0
3123,2023-06-22T00:00:00.000000,Netherlands,Male,26,Free,0.0
3124,2023-03-11T00:00:00.000000,France,Male,38,Free,0.0
3125,2023-08-17T00:00:00.000000,Austria,Female,31,Free,0.0
3126,2023-11-22T00:00:00.000000,Germany,Male,32,Basic,2.99
3127,2023-02-12T00:00:00.000000,France,Female,30,Free,0.0
3128,2023-06-10T00:00:00.000000,France,Female,40,Basic,2.99
3129,2023-04-07T00:00:00.000000,Netherlands,Male,24,Free,0.0
3130,2023-11-26T00:00:00.000000,Austria,Male,31,Basic,2.99
3131,2023-11-17T00:00:00.000000,Netherlands,Male,44,Basic,2.99
3132,2023-05-26T00:00:00.000000,Austria,Male,30,Basic,2.99
3133,2023-08-23T00:00:00.000000,Netherlands,Female,42,Free,0.0
3134,2023-03-22T00:00:00.000000,Germany,Male,33,Free,0.0
3135,2023-05-27T00:00:00.000000,Spain,Female,38,Free,0.0
3136,2023-11-08T00:00:00.000000,Spain,Male,37,Basic,2.99
3137,2023-07-21T00:00:00.000000,Netherlands,Male,49,Basic,2.99
3138,2023-07-01T00:00:00.000000,Germany,Male,30,Basic,2.99
3139,2023-05-03T00:00:00.000000,France,Male,37,Basic,2.99
3140,2023-08-22T00:00:00.000000,Germany,Male,36,Premium,5.99
3141,2023-10-06T00:00:00.000000,Spain,Female,29,Free,0.0
3142,2023-06-26T00:00:00.000000,Spain,Female,58,Premium,5.99
3143,2023-07-28T00:00:00.000000,Netherlands,Male,35,Free,0.0
3144,2023-11-27T00:00:00.000000,Austria,Female,28,Free,0.0
3145,2023-10-13T00:00:00.000000,Austria,Male,32,Basic,2.99
3146,2023-03-22T00:00:00.000000,France,Male,25,Free,0.0
3147,2023-04-16T00:00:00.000000,Germany,Male,22,Free,0.0
3148,2023-10-30T00:00:00.000000,Spain,Male,44,Basic,2.99
3149,2023-08-06T00:00:00.000000,France,Male,28,Free,0.0
3150,2023-08-20T00:00:00.000000,Austria,Female,47,Premium,5.99
3151,2023-08-23T00:00:00.000000,Germany,Female,30,Basic,2.99
3152,2023-01-19T00:00:00.000000,Austria,Female,42,Free,0.0
3153,2023-01-02T00:00:00.000000,Germany,Male,36,Free,0.0
3154,2023-03-12T00:00:00.000000,Germany,Male,35,Free,0.0
3155,2023-06-04T00:00:00.000000,France,Male,35,Free,0.0
3156,2023-04-20T00:00:00.000000,Netherlands,Male,42,Premium,5.99
3157,2023-06-20T00:00:00.000000,France,Male,37,Free,0.0
3158,2023-08-31T00:00:00.000000,Austria,Male,27,Free,0.0
3159,2023-01-29T00:00:00.000000,Spain,Female,29,Basic,2.99
3160,2023-02-19T00:00:00.000000,France,Female,28,Basic,2.99
3161,2023-09-20T00:00:00.000000,Netherlands,Male,25,Basic,2.99
3162,2023-06-15T00:00:00.000000,Germany,Male,45,Free,0.0
3163,2023-02-11T00:00:00.000000,Germany,Male,24,Free,0.0
3164,2023-03-27T00:00:00.000000,Spain,Female,49,Basic,2.99
3165,2023-07-06T00:00:00.000000,Austria,Male,42,Free,0.0
3166,2023-05-28T00:00:00.000000,Netherlands,Female,25,Free,0.0
3167,2023-09-16T00:00:00.000000,France,Male,28,Basic,2.99
3168,2023-08-12T00:00:00.000000,France,Female,35,Free,0.0
3169,2023-06-21T00:00:00.000000,Spain,Male,37,Free,0.0
3170,2023-06-06T00:00:00.000000,Spain,Female,34,Free,0.0
3171,2023-08-22T00:00:00.000000,Netherlands,Male,24,Basic,2.99
3172,2023-11-24T00:00:00.000000,Spain,Male,20,Free,0.0
3173,2023-04-10T00:00:00.000000,Germany,Male,36,Free,0.0
3174,2023-10-19T00:00:00.000000,Austria,Female,41,Free,0.0
3175,2023-01-09T00:00:00.000000,Germany,Female,28,Basic,2.99
3176,2023-12-20T00:00:00.000000,Austria,Female,42,Free,0.0
3177,2023-02-04T00:00:00.000000,Germany,Male,29,Free,0.0
3178,2023-07-24T00:00:00.000000,Netherlands,Male,30,Basic,2.99
3179,2023-04-27T00:00:00.000000,Spain,Male,35,Free,0.0
3180,2023-11-19T00:00:00.000000,Austria,Male,36,Basic,2.99
3181,2023-08-06T00:00:00.000000,Spain,Male,41,Basic,2.99
3182,2023-01-29T00:00:00.000000,Austria,Male,28,Premium,5.99
3183,2023-10-17T00:00:00.000000,Spain,Female,42,Free,0.0
3184,2023-02-21T00:00:00.000000,Netherlands,Male,43,Premium,5.99
3185,2023-08-08T00:00:00.000000,Spain,Female,31,Premium,5.99
3186,2023-06-16T00:00:00.000000,Austria,Male,44,Free,0.0
3187,2023-12-18T00:00:00.000000,France,Female,30,Basic,2.99
3188,2023-02-15T00:00:00.000000,Spain,Non-Binary,60,Free,0.0
3189,2023-09-30T00:00:00.000000,Austria,Male,37,Free,0.0
3190,2023-02-14T00:00:00.000000,Germany,Male,28,Premium,5.99
3191,2023-02-21T00:00:00.000000,Austria,Male,40,Free,0.0
3192,2023-08-08T00:00:00.000000,France,Female,51,Basic,2.99
3193,2023-03-02T00:00:00.000000,France,Female,29,Premium,5.99
3194,2023-04-10T00:00:00.000000,Spain,Non-Binary,59,Free,0.0
3195,2023-06-21T00:00:00.000000,Germany,Female,49,Free,0.0
3196,2023-01-11T00:00:00.000000,Germany,Non-Binary,37,Free,0.0
3197,2023-09-03T00:00:00.000000,Netherlands,Female,57,Free,0.0
3198,2023-03-04T00:00:00.000000,Germany,Female,35,Free,0.0
3199,2023-01-15T00:00:00.000000,Austria,Male,23,Free,0.0
3200,2023-02-02T00:00:00.000000,France,Male,39,Free,0.0
3201,2023-08-15T00:00:00.000000,Netherlands,Male,42,Free,0.0
3202,2023-09-02T00:00:00.000000,Netherlands,Male,30,Premium,5.99
3203,2023-11-11T00:00:00.000000,Spain,Male,36,Basic,2.99
3204,2023-05-31T00:00:00.000000,Spain,Female,20,Free,0.0
3205,2023-12-21T00:00:00.000000,Austria,Male,30,Free,0.0
3206,2023-05-30T00:00:00.000000,Germany,Female,51,Basic,2.99
3207,2023-12-09T00:00:00.000000,Spain,Male,48,Premium,5.99
3208,2023-08-22T00:00:00.000000,France,Female,23,Free,0.0
3209,2023-03-11T00:00:00.000000,Spain,Male,21,Basic,2.99
3210,2023-02-17T00:00:00.000000,Netherlands,Male,34,Free,0.0
3211,2023-01-15T00:00:00.000000,Austria,Male,38,Premium,5.99
3212,2023-02-14T00:00:00.000000,Germany,Female,21,Free,0.0
3213,2023-07-27T00:00:00.000000,France,Female,42,Free,0.0
3214,2023-08-20T00:00:00.000000,Netherlands,Female,30,Free,0.0
3215,2023-11-28T00:00:00.000000,Netherlands,Male,20,Premium,5.99
3216,2023-03-14T00:00:00.000000,France,Male,45,Free,0.0
3217,2023-08-29T00:00:00.000000,Austria,Male,44,Premium,5.99
3218,2023-11-03T00:00:00.000000,Germany,Female,25,Free,0.0
3219,2023-08-27T00:00:00.000000,Germany,Female,39,Basic,2.99
3220,2023-03-07T00:00:00.000000,Austria,Female,40,Free,0.0
3221,2023-02-07T00:00:00.000000,France,Male,45,Basic,2.99
3222,2023-05-26T00:00:00.000000,Netherlands,Female,26,Free,0.0
3223,2023-11-06T00:00:00.000000,Spain,Male,38,Free,0.0
3224,2023-09-28T00:00:00.000000,Germany,Female,21,Free,0.0
3225,2023-08-13T00:00:00.000000,France,Male,32,Premium,5.99
3226,2023-01-14T00:00:00.000000,Austria,Female,28,Free,0.0
3227,2023-09-12T00:00:00.000000,Austria,Female,42,Free,0.0
3228,2023-12-13T00:00:00.000000,France,Male,26,Free,0.0
3229,2023-10-17T00:00:00.000000,Germany,Female,36,Free,0.0
3230,2023-11-01T00:00:00.000000,Netherlands,Female,30,Basic,2.99
3231,2023-09-18T00:00:00.000000,Spain,Male,29,Free,0.0
3232,2023-03-10T00:00:00.000000,Austria,Female,31,Free,0.0
3233,2023-08-27T00:00:00.000000,Spain,Female,41,Free,0.0
3234,2023-11-12T00:00:00.000000,Netherlands,Female,21,Premium,5.99
3235,2023-09-10T00:00:00.000000,France,Female,48,Basic,2.99
3236,2023-05-20T00:00:00.000000,Spain,Male,29,Free,0.0
3237,2023-03-10T00:00:00.000000,Austria,Female,36,Free,0.0
3238,2023-06-15T00:00:00.000000,Netherlands,Male,27,Premium,5.99
3239,2023-05-27T00:00:00.000000,France,Female,38,Basic,2.99
3240,2023-11-02T00:00:00.000000,France,Female,26,Premium,5.99
